quantile	load_prediction_error_over	load_prediction_error_under	infer_prediction_error_over	infer_prediction_error_under	load_prediction_error_ratio_over	load_prediction_error_ratio_under	infer_prediction_error_ratio_over	infer_prediction_error_ratio_under	load_completion_error_over	load_completion_error_under	infer_completion_error_over	infer_completion_error_under	load_completion_error_ratio_over	load_completion_error_ratio_under	infer_completion_error_ratio_over	infer_completion_error_ratio_under	latency	cold	hot	y
0.9914272870826693	47.81983403145344	81.51525385529074	35.27595928607981	33.348568600026496	7.412881383638667e-07		9.06455226202592e-07		50.60694946610397	91.46077846274471	32.28561142115775	34.28004961551467	7.145665181710198e-07		6.475216216803843e-07		718.4875769446382	97.78985433357657	718.5525998323066	2.0668817196660925
0.9915833737543115	48.01990066589645	81.8893009914375	35.39811740679752	33.45910847127273	7.413478576495504e-07		9.068825523151041e-07		50.65543755739085	91.48364866129725	32.53248986083589	34.405425034997165	7.147765627137969e-07		6.486282757656455e-07		726.9285731898143	98.51373718322915	726.9846966182536	2.0748619579659615
0.9917366184960653	48.178479907838515	82.25580490401501	35.518820276274965	33.57496986564397	7.413814937165397e-07		9.072645399971423e-07		50.71249063331998	91.50953991251035	32.757204034976965	34.527007030201524	7.154034039823712e-07		6.495349914654984e-07		735.714755030581	99.03570571900993	735.7887943963694	2.0828421962658306
0.991887073052038	48.228881741968486	82.55418200548448	35.62979132736659	33.685729955192876	7.414069279226528e-07		9.076114583888732e-07		50.804785285870345	91.53320122578339	32.9965443400857	34.65087868316449	7.158069173281056e-07		6.504544915220008e-07		744.2203081193014	99.22253229050173	744.2954654448102	2.0908224345656996
0.9920347882242122	48.30847061556463	82.97726744970375	35.74696251170759	33.7982012745981	7.414307961428792e-07		9.079567350397672e-07		50.8576813501554	91.55363827491118	33.22939558018789	34.77240544474974	7.160447157429638e-07		6.513640719120311e-07		752.7545019058442	99.77462641263519	752.8266553599794	2.098802672865569
0.9921798138895993	48.40877948731348	83.4276122295631	35.86306815526977	33.91224891113933	7.414784204288919e-07		9.082799724006227e-07		50.932350650568544	91.57110842035836	33.443577478420465	34.890649149119156	7.168558295150784e-07		6.522957281620526e-07		761.2815835293006	99.93059648345564	761.3475977610439	2.106782911165438
0.9923221990170806	48.47928128486474	83.68257895409465	35.96750646544745	34.02519230064017	7.415258000797513e-07		9.085955998314767e-07		51.01461943807967	91.58912133317612	33.638438877761686	35.00412276545148	7.174896935894154e-07		6.531697049509774e-07		769.6786515347651	100.36872793910732	769.747869211475	2.114763149465307
0.9924619916839426	48.624684306962585	83.95577947102146	36.07715578358375	34.132307623847	7.415620127207436e-07		9.088908283845673e-07		51.04301983935136	91.60947526578785	33.825261560248784	35.11957116673587	7.179203299114766e-07		6.538922420757161e-07		778.1003663084031	100.81487682923093	778.1793631448282	2.1227433877651762
0.9925992390921097	48.75991347669284	84.16770697909547	36.18417376224412	34.24130702040243	7.416152283844477e-07		9.091832663043502e-07		51.07537836796363	91.6282337233368	33.99169194406006	35.23293689030085	7.183263003471671e-07		6.546707211141262e-07		786.6737377637036	101.10980157677682	786.7441741851073	2.1307236260650453
0.9927339875840832	48.86730478976589	84.45994800194943	36.28344999953672	34.34508688849256	7.416459099869931e-07		9.09497570968553e-07		51.156651140303154	91.64555208892679	34.15944575829016	35.34531835324472	7.185898909265699e-07		6.554892080111471e-07		795.2083303175262	101.90121147552024	795.2640481825505	2.1387038643649143
0.9928662826585886	48.95993682094937	84.64309710682465	36.37747766779158	34.45084555033515	7.416872329551926e-07		9.097928880163287e-07		51.194091472656844	91.66312813104707	34.301876552396244	35.456427368153065	7.18923127468766e-07		6.562494521387046e-07		803.4308576057134	102.3295556285467	803.5017403309025	2.1466841026647834
0.9929961689859385	49.09546406709282	84.83092777355024	36.459899726374026	34.55096903005176	7.417233869138718e-07		9.100631506668524e-07		51.3067485520116	91.68344276391355	34.435320903768755	35.558806260760804	7.192000840805684e-07		6.570077645116197e-07		811.6479221301009	102.83174130283992	811.7157354687292	2.1546643409646524
0.9931236904231161	49.203071526326006	85.07256753777823	36.55893633065217	34.64669058979255	7.417611255362989e-07		9.103529727380116e-07		51.44517348604628	91.69998440932835	34.563244180323856	35.664581885530666	7.19574498150227e-07		6.577988449584997e-07		820.3009195518379	103.44294473031943	820.3774820654054	2.1626445792645215
0.9932488900285837	49.262037118933655	85.42357028650642	36.665999088556305	34.74667281601126	7.418650463546756e-07		9.106393939117129e-07		51.54641752502974	91.72185830473178	34.68506515100968	35.765859199369835	7.19943921940887e-07		6.585930588761155e-07		828.9089051138087	103.82637877146992	828.994829021869	2.1706248175643905
0.9933718100768217	49.32662970144093	85.82609239532552	36.76735009454742	34.84286762293309	7.419327680498004e-07		9.109051756937054e-07		51.653411786969826	91.74439510583684	34.81545363402894	35.866822248467045	7.200453003887753e-07		6.593328837567771e-07		837.2410669681926	103.9892326449488	837.3116351597765	2.1786050558642596
0.9934924920726027	49.3563552035236	86.17775977632469	36.87062811525905	34.93496331012194	7.419862487166041e-07		9.111980274651489e-07		51.722618868711756	91.77007122548711	34.92296608968024	35.96446706354261	7.205061705037542e-07		6.60095176278195e-07		845.4593697308742	104.7667885670776	845.5230022683087	2.1865852941641286
0.9936109767650061	49.427412933447215	86.40861839326128	36.984413069350964	35.02261391191953	7.420087126728393e-07		9.114685772670322e-07		51.78416862574308	91.79375665669696	35.046412775394046	36.064613719520615	7.211501305671855e-07		6.60883018231925e-07		853.655737995697	105.66454639299087	853.7158471221491	2.194565532463998
0.9937273041611772	49.50135896910833	86.72260761718559	37.089282133236225	35.11307113472613	7.420997621269798e-07		9.117421988100204e-07		51.92394711829052	91.8167628458335	35.16654679788265	36.160280122988844	7.21425533475086e-07		6.615915538585025e-07		861.5417736922634	106.30652290478525	861.6095791744683	2.202545770763867
0.9938415135398356	49.57501500878574	87.03203671303021	37.21698789925415	35.195687	7.421344025141596e-07		9.120327769765336e-07		52.009149172575306	91.84515841710353	35.27068182765972	36.252182620519605	7.218481328714961e-07		6.622642364648845e-07		869.7544556855349	106.87061747184275	869.8103029745436	2.210526009063736
0.9939536434645386	49.64649837483411	87.29529592633492	37.33932400283356	35.282426288401126	7.421835156749547e-07		9.12285465693005e-07		52.152064563434855	91.88335581298443	35.37052675429504	36.34536732502542	7.221672045192787e-07		6.62970138372168e-07		877.8275437873726	107.2843744689338	877.8808947407928	2.2185062473636052
0.9940637317967017	49.69587731214688	87.56324289202674	37.45572141915446	35.36782603084606	7.422706662331583e-07		9.125432461183089e-07		52.20760608553343	91.91156557704626	35.46827966744487	36.43279026615642	7.224636871766109e-07		6.636741832163662e-07		885.8372921770605	108.02366527237149	885.9075539118611	2.2264864856634743
0.9941718157083833	49.74521696250541	87.82592021547934	37.56408407218586	35.452160363137885	7.422965382335051e-07		9.127912414086442e-07		52.267390630914655	91.93933295884962	35.59099492757671	36.52363651234334	7.225329366389652e-07		6.644230082047082e-07		893.6870456963129	109.03443962097612	893.7390575201525	2.2344667239633433
0.9942779316948357	49.83196707574702	87.99026935365401	37.68167693879204	35.53648080914741	7.423476561112553e-07		9.130389660156474e-07		52.46766149041154	91.98228692984785	35.693715270485384	36.61349972953413	7.228286037799456e-07		6.651336125115177e-07		901.311368196062	110.18157244688716	901.3677688452972	2.2424469622632124
0.9943821155868282	49.92302421851953	88.22999250960122	37.78973451008012	35.612816043087584	7.423962394918378e-07		9.13290548385167e-07		52.62616380292331	92.04501595859055	35.791038	36.69433225068907	7.230695604690564e-07		6.658404973073651e-07		908.7796146632016	110.65362696239104	908.8388184533549	2.2504272005630814
0.9944844025627457	50.0207403529871	88.46518280622729	37.88852602814561	35.6896493721267	7.424554665512134e-07		9.135482489600077e-07		52.67849668881154	92.0952815523998	35.89699948007392	36.778445860049715	7.233241479943255e-07		6.665236631848615e-07		916.0888023475642	111.26190164648364	916.1376478457817	2.2584074388629505
0.9945848271604666	50.060250047568125	88.62821187809247	37.987530935901184	35.76843853211448	7.424894957444926e-07		9.137816764629187e-07		52.707665996561595	92.16868265251107	36.0025310455713	36.86317207647213	7.23385890176484e-07		6.67207948347165e-07		923.8691160954504	111.32770749416534	923.9256846969013	2.2663876771628195
0.9946834232890248	50.11635982309561	88.97516922828977	38.085898681370004	35.84582969486173	7.42531583694606e-07		9.139932126363849e-07		52.83394691296591	92.25105706466601	36.1102235359044	36.94860932635153	7.234915167492693e-07		6.67784991966154e-07		931.2445951425037	111.8103759878725	931.3008010196564	2.2743679154626886
0.9947802242400597	50.192263115938545	89.35427847409878	38.164892388457474	35.92040565294337	7.425540052322843e-07		9.142120785192914e-07		52.938327148839	92.34503851765399	36.20798278148812	37.03084795570561	7.237250446239569e-07		6.683755421274606e-07		938.5538649630505	112.56133920096428	938.6152450739476	2.2823481537625576
0.9948752626990568	50.227677192678875	89.85889573450082	38.249006887632845	35.9897852739947	7.426370338217618e-07		9.144322377380397e-07		53.00269899308068	92.54478241524974	36.311027153956665	37.11227078999487	7.237646473573592e-07		6.689878022947484e-07		945.6305701759577	114.45214488710567	945.6936672059351	2.290328392062427
0.9949685707563846	50.31733579263962	90.1465546790285	38.334740798987	36.06153098283144	7.427094562506079e-07		9.146636084609285e-07		53.1179236758953	92.72992749947112	36.41614310075339	37.19155559768684	7.239097452023149e-07		6.696066780326391e-07		952.840020738529	116.86828196922218	952.9016932323328	2.298308630362296
0.9950601799181298	50.44722687126773	90.51712174173272	38.41347403146362	36.1309173311729	7.428695324573689e-07		9.148681620730437e-07		53.30090099575041	93.06743237680186	36.525221994233476	37.26756342912365	7.241041409111482e-07		6.702135008243079e-07		959.7173916270149	118.66104724032523	959.7654315305782	2.306288868662165
0.9951501211167358	50.49651422338425	90.87873610230156	38.490112621094184	36.200158677739374	7.429280258375526e-07		9.150903392568208e-07		53.357587832475815	93.63382198425184	36.63497424323242	37.35291726897718	7.241918279396539e-07		6.708049844860247e-07		966.183028711177	118.79572125891703	966.2346158122058	2.3142691069620343
0.9952384247214473	50.52088546589945	91.37328291978866	38.57167516903942	36.26455256554922	7.430064869354899e-07		9.15289874437988e-07		53.433869908431966	94.43936180965726	36.75120213487047	37.43342337908691	7.243246220155383e-07		6.712939620448216e-07		972.6431037224312	119.35105733549582	972.6899217979384	2.3222493452619033
0.9953251205485641	50.56851623907671	91.58114969981544	38.644099944769394	36.326464485496246	7.430818306528318e-07		9.154934162074079e-07		53.50407717853932	94.90521300888209	36.87031770915214	37.51110384251502	7.244601498289771e-07		6.718683829608705e-07		979.0189782896489	120.5782489632483	979.0560299913933	2.3302295835617723
0.9954102378715096	50.59847930704441	92.05060539771041	38.71109848584819	36.38831748470126	7.431308512397223e-07		9.156823195668427e-07		53.69049608197072	95.64119022999645	36.972831668013086	37.5854893454691	7.245647432379312e-07		6.724061520480958e-07		985.2556346243722	121.03698505247958	985.3056639432605	2.3382098218616414
0.9954938054307144	50.63718674668494	92.649768	38.77876214382949	36.448363032806434	7.431830511251429e-07		9.158573759763886e-07		53.736572137120945	96.11134021274978	37.06821401896518	37.657854153115814	7.248321902356596e-07		6.728916521549288e-07		991.9103564169912	122.15259326971982	991.9660466996315	2.3461900601615104
0.9955758514433215	50.68598953323945	93.45821902839545	38.851922195258844	36.51040912726171	7.43239070330561e-07		9.160436251254041e-07		53.80248964780198	96.4967202240173	37.175884265491824	37.730778189340754	7.250040792328629e-07		6.733648204367028e-07		999.0651376726901	122.77553769594448	999.1448072232067	2.3541702984613795
0.9956564036127131	50.733421482809014	93.954472	38.9182669983861	36.57546225577275	7.433261398613248e-07		9.162145217222054e-07		54.17291967285589	96.81873377241313	37.26508783656828	37.806699903846024	7.251306885383789e-07		6.737935949059597e-07		1006.2628217871202	125.47526134972352	1006.3088242191659	2.3621505367612485
0.9957354891378656	50.78426399520027	94.75988912204994	38.99080743751529	36.63402259885238	7.433767777335162e-07		9.163870068450317e-07		54.30178672718167	97.0427726000862	37.36114691678604	37.88086585934284	7.252251427710342e-07		6.742450692108677e-07		1013.5294710048389	126.7556660017912	1013.5917453593692	2.3701307750611176
0.9958131347225331	50.84203726605335	95.24368610687401	39.050685823129086	36.693747499634554	7.434798743337999e-07		9.16545059831563e-07		54.33844976633266	97.2367331629894	37.45155535681839	37.951324141853256	7.256594548409397e-07		6.746650326776588e-07		1021.1376030108664	129.65970038547175	1021.188190755748	2.3781110133609866
0.9958893665842642	50.90842586715211	95.70665142310725	39.10173575295691	36.75231233783979	7.435799882118188e-07		9.167164640776303e-07		54.50167565802609	97.44155558660964	37.530586418921324	38.02128093632539	7.260308753561343e-07		6.750814368892707e-07		1028.3563315996605	133.01186233262897	1028.4075039864529	2.386091251660856
0.9959642104632545	50.99956284208822	96.02486855556205	39.16262765958312	36.80726027220922	7.437861808278027e-07		9.168713580076565e-07		54.728095074493545	97.57343377658854	37.61031041317758	38.09518	7.264324804304142e-07		6.755894837229252e-07		1035.4881338863163	138.4006559684796	1035.5439207446304	2.394071489960725
0.9960376916310381	51.041726530862476	96.2363321359686	39.22222099184674	36.86721343420048	7.438356509834965e-07		9.170223870446046e-07		54.84946870003681	97.76733784974986	37.68819340345329	38.16627953687195	7.268589117075528e-07		6.759502339658437e-07		1042.8567281020512	139.91881943704368	1042.934094521985	2.402051728260594
0.9961098348990205	51.08659551341369	96.42992925677639	39.288527966093184	36.92259440471918	7.43967373186177e-07		9.172107956956455e-07		55.00647830910232	97.93531530131152	37.77447693989267	38.24158754179181	7.271300844670083e-07		6.764067812500347e-07		1050.4037049582043	142.15717709489158	1050.4574544216039	2.4100319665604633
0.9961806646268565	51.09956478498391	96.528952	39.34628720879739	36.97518952574191	7.440763264149421e-07		9.173780656755536e-07		55.11043146833691	98.16283812941785	37.856520082227746	38.31370391304504	7.276653595205205e-07		6.768644943096166e-07		1057.8288873528534	143.7897989412852	1057.8904163928937	2.4180122048603323
0.9962502047306752	51.166520207206105	96.69928489946469	39.394257856423216	37.03266438331721	7.441656537334573e-07		9.175274679035503e-07		55.16835301908822	98.48231436677494	37.92804846887445	38.38698315749284	7.278018803150283e-07		6.772863414963965e-07		1065.1573404911476	146.21488878286212	1065.216872474178	2.4259924431602014
0.9963184786911556	51.22770655565883	96.87663849671497	39.43821320880176	37.0840218707981	7.44360906684371e-07		9.176756168717665e-07		55.26282278218261	98.63620457601793	38.01068451126218	38.464064922033195	7.283636648692315e-07		6.776581669023398e-07		1072.432825040654	147.66645179307366	1072.4838602521243	2.4339726814600704
0.9963855095614553	51.27066904849411	97.05656563396896	39.48636242921968	37.139492557215185	7.4479005200973e-07		9.178049201776145e-07		55.45770302230641	98.79143549917448	38.080386626853574	38.54093957572416	7.291157557170685e-07		6.780091957203775e-07		1080.6038941646616	150.04738874384194	1080.6662915652041	2.4419529197599394
0.9964513199749936	51.345141734424345	97.195192	39.53267250155807	37.19869405475537	7.449036028574836e-07		9.179619805802424e-07		55.55154675763577	98.95549208824642	38.151256741129984	38.61695078353832	7.302981626600687e-07		6.783609180299813e-07		1089.855266732453	153.14217995578392	1089.903055260899	2.4499331580598085
0.996515932153095	51.370178252676496	97.36858016866002	39.58120475379196	37.25345759458714	7.451110384166621e-07		9.181038065816703e-07		55.59110627356442	99.14979895498887	38.21855768684987	38.693167549392925	7.318218435712479e-07		6.787253996035187e-07		1099.08542963076	157.4463828490112	1099.1553257278476	2.4579133963596775
0.9965793679124915	51.41630347173019	97.61734285103977	39.628203235905	37.30512167737898	7.452555329849832e-07		9.182548537886147e-07		55.608076658473614	99.34501483057079	38.28813241881796	38.76919228594584	7.374632399309881e-07		6.790689893233754e-07		1108.8520957110957	162.74277475940366	1108.9213532990373	2.4658936346595466
0.9966416486726896	51.46001997978404	97.82655802271188	39.677140030767404	37.3585942507162	7.454714737172597e-07		9.183970344570155e-07		55.69258342273709	99.4543277728644	38.351306151178186	38.84200125217961	7.388354437507674e-07		6.794305304336475e-07		1118.2376216171865	169.10599098037864	1118.3008565952925	2.4738738729594156
0.9967027954632027	51.49813887620986	97.96575382224589	39.72503618563774	37.41651870308217	7.455679250386413e-07		9.185551740220156e-07		55.77417567402626	99.54747844351931	38.412017093018456	38.915917546687204	7.395628989915284e-07		6.797745890705784e-07		1128.1269801029105	172.56563657808059	1128.2212535452563	2.481854111259285
0.9967628289306517	51.57165158199047	98.07623974549226	39.76475019997526	37.468873889066536	7.45619673592475e-07		9.186831919986377e-07		55.802283379682265	99.66599912100388	38.47121237686754	38.991237366519414	7.410542478493382e-07		6.800978976117049e-07		1138.4820891411468	179.5800867902776	1138.5608911206143	2.489834349559154
0.9968217693457366	51.627498725359956	98.26119043376048	39.81253397404523	37.525694003315095	7.458496591369948e-07		9.188299761757725e-07		55.838212550438705	99.79543768279116	38.53043367386913	39.06957375525701	7.417926171579198e-07		6.80410272743895e-07		1148.4845666418905	187.42496342588512	1148.5935085539718	2.497814587859023
0.9968796366100809	51.72532952553067	98.38072567751296	39.85009884346191	37.580632748773525	7.46150570201279e-07		9.189823680297615e-07		55.96653042713295	99.90714805965388	38.59564554369392	39.14884275673587	7.435704349162583e-07		6.807911580972283e-07		1158.5460315092173	189.8493676492956	1158.6215054004876	2.5057948261588923
0.9969364502629517	51.8082736980942	98.51356484081252	39.896594682402224	37.634768585345974	7.465691677356425e-07		9.191254160503583e-07		56.221182504783634	100.02070820526444	38.64735287803119	39.22517839902399	7.451685737978093e-07		6.810993181569202e-07		1169.3002678282862	192.7279946412491	1169.3712146614464	2.5137750644587613
0.9969922294878573	51.89938516988699	98.65381018059111	39.944305194339414	37.690205523015564	7.467639672247618e-07		9.192516582762247e-07		56.34025348550579	100.14859097797333	38.706945300833624	39.30556916126185	7.464786553030575e-07		6.814008215433803e-07		1180.1628690273853	204.66006782859063	1180.2649989416793	2.5217553027586304
0.9970469931190241	51.93117134736219	98.71484421175761	39.983393000109636	37.7506693419429	7.470908613508655e-07		9.193885830326463e-07		56.373479291639185	100.28348186807567	38.76232973965931	39.37941448768277	7.476637771085809e-07		6.817275628069753e-07		1191.0766130970264	206.6962958464181	1191.1448593340997	2.5297355410584994
0.9971007596477569	51.958877608162254	98.7888415308822	40.0209989734473	37.80614299414164	7.47293976369118e-07		9.195131976901424e-07		56.47262475523623	100.38176819827041	38.81826620819277	39.45406079529397	7.488324514260397e-07		6.821203794493748e-07		1202.9642192223023	217.70956359527707	1203.0606522077808	2.5377157793583685
0.9971535472286822	52.01217336516348	98.86619765640313	40.05559985140251	37.860142988125226	7.478458743148856e-07		9.196540455949226e-07		56.55492428267891	100.47825109667757	38.879625148488486	39.53160834045477	7.492287634960583e-07		6.824270658555028e-07		1214.8453910351213	226.3837720393269	1214.9544083464618	2.5456960176582375
0.9972053736858779	52.061114992430156	98.977696	40.09788660813913	37.91239019735488	7.47890678963986e-07		9.197939859623118e-07		56.62957166374968	100.57813328672124	38.92481799074742	39.606588841891515	7.502533433898732e-07		6.827333122574301e-07		1226.7735716543439	227.9866565591649	1226.863503074915	2.5536762559581065
0.9972562565188926	52.18769498994861	99.08571814205924	40.13416271727871	37.96472507909113	7.493604415737049e-07		9.199699796685912e-07		56.72267054363707	100.72510838573112	38.969919616790804	39.68375120659491	7.509715712057367e-07		6.830652688339662e-07		1239.3997363805374	233.24893826557872	1239.514430442148	2.5616564942579756
0.9973062129086534	52.47053642885432	99.16322118453735	40.174171361091474	38.018653595834344	7.499172123708027e-07		9.201294477524567e-07		56.73804243164052	100.92659533463939	39.01497943619646	39.76262228280565	7.510691770175166e-07		6.834012266402341e-07		1251.3915428746554	237.9956821750345	1251.4868524989497	2.5696367325578446
0.9973552597232681	52.637875299000385	99.23770152865642	40.21199368883301	38.072653176431956	7.501808769567797e-07		9.202744205816018e-07		56.74195342661395	101.10318956072784	39.06524500192153	39.850855838316434	7.514482908966916e-07		6.836793871870461e-07		1263.3065407291651	241.85696920425292	1263.3853830634455	2.5776169708577137
0.9974034135237201	52.68472840373699	99.31801817196049	40.25459932952846	38.125625934024036	7.514615342659009e-07		9.204625441386796e-07		56.75775142229168	101.2836420168219	39.110320045935204	39.933407262902136	7.519033424629814e-07		6.839991757760229e-07		1275.0484949376555	245.4516976088771	1275.1576350250616	2.585597209157583
0.9974506905694607	52.79343868928353	99.3761512050665	40.29066259190949	38.18072	7.524053544156061e-07		9.206211102416979e-07		56.80187821087295	101.47996236756958	39.156366392075554	40.014620554905186	7.525144854465232e-07		6.843606766616569e-07		1287.2081314320044	249.41093901160025	1287.3129495884448	2.5935774474574522
0.9974971068238991	52.87618540641991	99.4652946834583	40.321462701796044	38.23250030687784	7.54908432095032e-07		9.207684435146762e-07		56.922092335814796	101.70409096751146	39.2031173504887	40.09824553600696	7.532687987931431e-07		6.847164961816667e-07		1299.909011647144	257.1696850037694	1299.999770301408	2.6015576857573213
0.9975426779597929	53.02658678325422	99.55537636590155	40.35673378609904	38.28567131991444	7.565066691666015e-07		9.209879796088267e-07		56.96326674298845	101.89786414306364	39.2493777553612	40.17730108647384	7.539722598565051e-07		6.85057261740278e-07		1312.3799972439137	261.3822394420274	1312.493427863867	2.6095379240571903
0.9975874193645393	53.05222396717816	99.6342521359742	40.38935439703171	38.33414518812145	7.571386575927647e-07		9.211647537790147e-07		57.1109762951028	101.99832813062714	39.296900010552896	40.26002124514113	7.548149522703151e-07		6.8538248423139e-07		1324.9281813539694	264.8328900853116	1325.0296002949524	2.6175181623570594
0.9976313461453715	53.2566150798399	99.70769498134425	40.42799755548328	38.388038498794245	7.584241565584741e-07		9.21342967779609e-07		57.223545368687816	102.19674587313003	39.340828822408724	40.33470258525586	7.560223372131926e-07		6.857259596697114e-07		1337.66829023418	270.4806065786685	1337.7630102245944	2.6254984006569284
0.9976744731344597	53.504526149423384	99.7789500136822	40.46689442642143	38.436776289915	7.588005224556223e-07		9.215659345090336e-07		57.24745543426775	102.32431188693546	39.378614775490334	40.41090242195233	7.57187778002577e-07		6.860150950714705e-07		1350.3032161293982	272.97731342138565	1350.4237538130333	2.6334786389567975
0.9977168148939187	53.58792428790998	99.89396065922327	40.505677982517696	38.49377932122428	7.590959782740273e-07		9.217631429608968e-07		57.338542571690766	102.48796876853986	39.42438672697907	40.5026636706157	7.574604134507826e-07		6.863176794260718e-07		1363.55726525833	274.74375125219973	1363.6444710515102	2.6414588772566665
0.9977583857207255	53.692882961563264	100.05822733042766	40.5431203709472	38.5452356732727	7.601222404280478e-07		9.219921527731907e-07		57.45790469808937	102.62387249774777	39.46449465657253	40.58811162787926	7.575712104756746e-07		6.866405686006764e-07		1377.1870807305806	276.4205109974198	1377.3116814199693	2.6494391155565356
0.9977991996515467	53.86174941857366	100.1865506199308	40.578869319159274	38.59534299181437	7.611403008814669e-07		9.222734417622104e-07		57.69981029265897	102.71459555454243	39.50230929878491	40.675563098686126	7.578200469082754e-07		6.869663601746806e-07		1390.6988868991943	298.2246579883521	1390.8553269770962	2.6574193538564046
0.9978392704674777	53.96166273102696	100.27938394734103	40.61249163419183	38.64727252524581	7.623297592786379e-07		9.225160318747273e-07		57.72348678532368	102.79954665281237	39.53450706256438	40.76392512056999	7.582172952426261e-07		6.873482031073584e-07		1404.4320644337677	320.3830203955829	1404.520226093716	2.6653995921562736
0.9978786116986961	54.07593739284633	100.4463884075145	40.64892511492662	38.69535818985225	7.642793320026546e-07		9.227598331337494e-07		57.76349493976114	102.87692080644744	39.581019044310096	40.86162646869821	7.60240466302619e-07		6.877108781860154e-07		1418.177660311704	326.9252314589139	1418.2667945165242	2.6733798304561427
0.9979172366290308	54.39686017409548	100.57933320896768	40.68734720974121	38.746405808349145	7.664172610524398e-07		9.229954390322086e-07		58.17837208649492	102.97630641678245	39.62773804269468	40.949124274426566	7.60770304923366e-07		6.880085056579955e-07		1432.7949640168513	338.2915113763961	1432.8696464385164	2.681360068756012
0.9979551583004466	54.51675289252623	100.74565612219509	40.73099026868218	38.79882168924967	7.690408263255961e-07		9.232083235376137e-07		58.34332944952006	103.07367316100293	39.66681455621921	41.04199156030667	7.610981493692649e-07		6.883773508277501e-07		1446.2980071597894	352.7824204201223	1446.3869841167407	2.6893403070558812
0.9979923895174483	54.64080240743579	100.87284430475121	40.767900331515115	38.84645023028756	7.735399767578356e-07		9.234802105905936e-07		58.510014634472206	103.18720234120545	39.70524317511856	41.13485370241594	7.615907500203528e-07		6.887289498715918e-07		1459.9263114431824	354.8761933992465	1460.0516754958787	2.6973205453557503
0.9980289428514042	54.83401344645213	100.974368	40.80885963097671	38.8942894687283	7.755957514852212e-07		9.23709998701955e-07		58.683159900031725	103.36762202819268	39.75356554705324	41.227857364606415	7.63104893246582e-07		6.891057157785004e-07		1472.985464929648	356.16875071259983	1473.0577607885016	2.7053007836556193
0.9980648306447909	55.10628615793323	101.08513935363544	40.84953961223752	38.94478186977698	7.783860162252017e-07		9.240131173959538e-07		58.70562840041874	103.50388443361211	39.78802860236391	41.324387978697374	7.642149129910455e-07		6.894843101370838e-07		1486.0418018254309	358.57784123713617	1486.1547609407874	2.7132810219554884
0.9981000650153609	55.16837743340874	101.15929682318753	40.88501616231536	38.998766675015005	7.801891246619508e-07		9.24297803503091e-07		58.74269391462904	103.63883844040085	39.82158380579883	41.424633694850094	7.648711608464297e-07		6.898385122277807e-07		1500.0907502875905	361.98037857352244	1500.1788730392263	2.7212612602553574
0.9981346578602337	55.2030890273823	101.27154638082023	40.91911249486689	39.04607798691392	7.833819774066465e-07		9.24577522055857e-07		58.816030396820594	103.78790378472864	39.85882586737345	41.51182280130718	7.662307143246713e-07		6.902510265692941e-07		1513.0941780983837	366.81065385617524	1513.1800643138386	2.7292414985552265
0.998168620859914	55.285914502058475	101.42989030658059	40.95771676342219	39.09620482454002	7.892291867975306e-07		9.248567933485099e-07		58.927656894842116	104.01738199779207	39.90091081545531	41.61390000751098	7.667319989545318e-07		6.906470629658298e-07		1526.6069184359155	370.6281415621425	1526.715019503541	2.7372217368550955
0.9982019654822345	55.35171417995644	101.58864979870921	40.98935000436895	39.14547966454481	7.980616758607816e-07		9.251450849896715e-07		59.15097038202143	104.1842646369263	39.93675256024099	41.7160407218324	7.668571570211263e-07		6.910137273482633e-07		1540.9857436079906	373.6657113664644	1541.0873483005123	2.7452019751549646
0.9982347029862291	55.54086319547679	101.68023144753889	41.0299119202716	39.19650705538052	8.033381092859725e-07		9.254385022896473e-07		59.23935866407852	104.46124260801516	39.97052358766513	41.81805615969129	7.669868129729201e-07		6.914428222316174e-07		1554.3614849406267	381.0074720754802	1554.4579062057858	2.7531822134548336
0.9982668444259339	55.61165195379827	101.80721630203985	41.06988319361487	39.24484182678225	8.056837904967654e-07		9.257791902427127e-07		59.97633852639271	104.72601046317669	40.01263688825405	41.923265870506974	7.67443880627048e-07		6.917747196535924e-07		1568.3287767425074	390.50497670638276	1568.4285321833481	2.7611624517547027
0.9982984006541201	55.71024235353818	101.84637524965437	41.110023861880606	39.297767179005625	8.134939024078112e-07		9.260281384010542e-07		60.04815281610872	105.10071734067301	40.054211723970205	42.02995850145328	7.689988439958851e-07		6.921723815044257e-07		1582.8193386112491	399.5979150392636	1582.9148696062514	2.7691426900545717
0.9983293823259582	55.80137478423674	101.91464176065533	41.1426191640861	39.344272184848876	8.172353255065022e-07		9.26397497322489e-07		60.173077722539986	105.51331728666689	40.092628100416285	42.142376319305704	7.699331311522814e-07		6.924959262309213e-07		1598.100676346257	408.41449167689825	1598.1882999236145	2.777122928354441
0.998359799902616	55.96259878104985	101.98247010399422	41.1844399978157	39.39862841462006	8.189606331854712e-07		9.267410534423394e-07		60.42915411584206	105.82072782299467	40.129498062974044	42.24954538489311	7.714172398729511e-07		6.928448128650338e-07		1611.1838939208944	412.9624893322059	1611.3349010611105	2.7851031666543102
